incoming_message_id,candidate_evidence_id,score,threshold,score_margin,qualification_rule,selected,material_relevance,notes,same_receiving_user,exists_in_message_history,duplicate_selected_id,selected_count_for_message,raw_similarity,quantized_similarity
msg_002,message_0267,0.0817,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0017,none,0,no,near threshold but not selected,1,1,0,5,0.08172452184335934,0.0817
msg_002,message_0146,0.1747,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0147,none,0,no,near threshold but not selected,1,1,0,5,0.1447307380837094,0.1447
msg_002,message_0061,0.0996,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0196,none,0,no,near threshold but not selected,1,1,0,5,0.09956955021299171,0.0996
msg_002,message_0266,0.4038,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0838,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.2137535626171337,0.2138
msg_002,message_0169,0.4549,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0851,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.26494804829883023,0.2649
msg_010,message_0102,0.0687,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0113,none,0,no,near threshold but not selected,1,1,0,4,0.03865944989708271,0.0387
msg_010,message_0092,0.0699,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0101,none,0,no,near threshold but not selected,1,1,0,4,0.03993199784135683,0.0399
msg_010,message_0011,1.1300,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,4,1.0,1.0000
msg_010,message_0076,0.3263,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0663,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,4,0.19627006272880038,0.1963
msg_010,message_0075,0.6973,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2173,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,4,0.5673260243473559,0.5673
msg_010,message_0244,0.0653,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0147,none,0,no,near threshold but not selected,1,1,0,4,0.06531067607236067,0.0653
msg_010,message_0243,0.1389,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0211,none,0,no,near threshold but not selected,1,1,0,4,0.10892820410104175,0.1089
msg_010,message_0242,1.1300,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,4,1.0,1.0000
msg_010,message_0101,0.0833,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0033,none,0,no,near threshold but not selected,1,1,0,4,0.053276785328212325,0.0533
msg_010,message_0026,0.1025,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0225,none,0,no,near threshold but not selected,1,1,0,4,0.07253589063397749,0.0725
msg_078,message_0223,0.1694,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0206,none,0,no,near threshold but not selected,1,1,0,1,0.10939034781837395,0.1094
msg_078,message_0164,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,1,0.0,0.0000
msg_078,message_0389,0.0741,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0059,none,0,no,near threshold but not selected,1,1,0,1,0.044087118223343394,0.0441
msg_078,message_0211,0.3949,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0449,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,1,0.1749396125853863,0.1749
msg_078,message_0391,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,1,0.0,0.0000
msg_013,message_0341,0.1493,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0193,none,0,no,near threshold but not selected,1,1,0,0,0.14926628466919678,0.1493
msg_013,message_0081,0.3286,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0214,none,0,no,near threshold but not selected,1,1,0,0,0.1086328081232529,0.1086
msg_013,message_0342,0.1493,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0193,none,0,no,near threshold but not selected,1,1,0,0,0.14926628466919678,0.1493
msg_013,message_0131,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,0,0.0,0.0000
msg_013,message_0408,0.1493,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0193,none,0,no,near threshold but not selected,1,1,0,0,0.14926628466919678,0.1493
msg_018,message_0102,0.0831,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0031,none,0,no,near threshold but not selected,1,1,0,1,0.08308200194973987,0.0831
msg_018,message_0011,0.0927,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0127,none,0,no,near threshold but not selected,1,1,0,1,0.09274647578422839,0.0927
msg_018,message_0075,0.0758,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0042,none,0,no,near threshold but not selected,1,1,0,1,0.07577833175845504,0.0758
msg_018,message_0242,0.0927,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0127,none,0,no,near threshold but not selected,1,1,0,1,0.09274647578422839,0.0927
msg_018,message_0026,0.8550,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.3650,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,1,0.7150411894294472,0.7150
msg_044,message_0006,0.1013,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0213,none,0,no,near threshold but not selected,1,1,0,1,0.07126554987860242,0.0713
msg_044,message_0118,0.0693,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0107,none,0,no,near threshold but not selected,1,1,0,1,0.03934407269298188,0.0393
msg_044,message_0222,0.1387,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0087,none,0,no,near threshold but not selected,1,1,0,1,0.1386833201440745,0.1387
msg_044,message_0228,0.1338,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0038,none,0,no,near threshold but not selected,1,1,0,1,0.13383772581103162,0.1338
msg_044,message_0362,0.1484,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0184,none,0,no,near threshold but not selected,1,1,0,1,0.14840607129210165,0.1484
msg_044,message_0248,0.0894,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0094,none,0,no,near threshold but not selected,1,1,0,1,0.08944294036593538,0.0894
msg_044,message_0143,0.6517,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0817,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,1,0.4317450987143571,0.4317
msg_032,message_0159,0.0629,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0171,none,0,no,near threshold but not selected,1,1,0,2,0.032919603341718215,0.0329
msg_032,message_0284,0.0764,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0036,none,0,no,near threshold but not selected,1,1,0,2,0.04635635635934538,0.0464
msg_032,message_0374,0.1860,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0240,none,0,no,near threshold but not selected,1,1,0,2,0.10602033490260174,0.1060
msg_032,message_0119,0.7577,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2177,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.5676594866526257,0.5677
msg_032,message_0286,0.0949,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0149,none,0,no,near threshold but not selected,1,1,0,2,0.09489470317190053,0.0949
msg_032,message_0285,0.5600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.36998348673331494,0.3700
msg_032,message_0160,0.1656,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0056,none,0,no,near threshold but not selected,1,1,0,2,0.13557145200005924,0.1356
msg_106,message_0206,0.0778,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0022,none,0,no,near threshold but not selected,1,1,0,2,0.07781321071661335,0.0778
msg_106,message_0205,0.1430,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0130,none,0,no,near threshold but not selected,1,1,0,2,0.14301184859708338,0.1430
msg_106,message_0376,0.6482,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1882,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.5381683235295157,0.5382
msg_106,message_0294,0.1362,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0062,none,0,no,near threshold but not selected,1,1,0,2,0.13617455474949405,0.1362
msg_106,message_0234,0.6482,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1882,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.5381683235295157,0.5382
msg_106,message_0295,0.1199,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0101,none,0,no,near threshold but not selected,1,1,0,2,0.11987874799549321,0.1199
msg_006,message_0029,0.6456,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1056,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.45555796355043915,0.4556
msg_006,message_0044,0.6456,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1056,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.45555796355043915,0.4556
msg_006,message_0099,0.2075,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0175,none,0,no,near threshold but not selected,1,1,0,5,0.14748354817277873,0.1475
msg_006,message_0151,0.1652,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0248,none,0,no,near threshold but not selected,1,1,0,5,0.10522474949502418,0.1052
msg_006,message_0097,0.6809,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1409,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.49088374863564244,0.4909
msg_006,message_0068,0.3912,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0712,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.20121400978238488,0.2012
msg_006,message_0067,0.6809,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1409,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.49088374863564244,0.4909
msg_006,message_0152,0.1890,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0010,none,0,no,near threshold but not selected,1,1,0,5,0.12903421874390145,0.1290
msg_006,message_0100,0.1753,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0147,none,0,no,near threshold but not selected,1,1,0,5,0.11525137041508034,0.1153
msg_006,message_0020,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_109,message_0029,0.1598,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0002,none,0,no,near threshold but not selected,1,1,0,5,0.1298492924420035,0.1298
msg_109,message_0129,0.1522,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0215,0.1522,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0237,0.3624,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0124,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.14244394423159365,0.1424
msg_109,message_0216,0.1785,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,none,0,no,near threshold but not selected,1,1,0,5,0.14854097326097626,0.1485
msg_109,message_0044,0.1598,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0002,none,0,no,near threshold but not selected,1,1,0,5,0.1298492924420035,0.1298
msg_109,message_0179,0.1522,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0130,0.1785,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,none,0,no,near threshold but not selected,1,1,0,5,0.14854097326097626,0.1485
msg_109,message_0151,0.8321,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2621,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.6121049124942008,0.6121
msg_109,message_0098,0.0771,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0029,none,0,no,near threshold but not selected,1,1,0,5,0.04707543992232655,0.0471
msg_109,message_0150,0.2585,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.14854097326097626,0.1485
msg_109,message_0068,0.0771,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0029,none,0,no,near threshold but not selected,1,1,0,5,0.04707543992232655,0.0471
msg_109,message_0270,0.0920,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0120,none,0,no,near threshold but not selected,1,1,0,5,0.09195749376114934,0.0920
msg_109,message_0190,0.1785,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,none,0,no,near threshold but not selected,1,1,0,5,0.14854097326097626,0.1485
msg_109,message_0142,0.1785,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,none,0,no,near threshold but not selected,1,1,0,5,0.14854097326097626,0.1485
msg_109,message_0001,0.1631,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0031,none,0,no,near threshold but not selected,1,1,0,5,0.1330596872786542,0.1331
msg_109,message_0149,0.2322,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0152,0.3786,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0286,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.15861380564463923,0.1586
msg_109,message_0141,0.1522,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0189,0.1522,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.12215274908656357,0.1222
msg_109,message_0100,0.2638,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0062,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.12377025303571483,0.1238
msg_109,message_0020,0.1050,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0250,none,0,no,near threshold but not selected,1,1,0,5,0.04500498874832912,0.0450
msg_109,message_0410,0.0940,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0140,none,0,no,near threshold but not selected,1,1,0,5,0.06398255456004681,0.0640
msg_109,message_0269,0.0557,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0243,none,0,no,near threshold but not selected,1,1,0,5,0.025672185493056342,0.0257
msg_109,message_0180,0.1785,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0185,none,0,no,near threshold but not selected,1,1,0,5,0.14854097326097626,0.1485
msg_108,message_0094,0.8690,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.3590,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.7090205540133852,0.7090
msg_108,message_0093,0.6458,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1358,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.48580981324850253,0.4858
msg_019,message_0070,0.1471,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0171,none,0,no,near threshold but not selected,1,1,0,1,0.14714166570375373,0.1471
msg_019,message_0069,0.1057,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0243,none,0,no,near threshold but not selected,1,1,0,1,0.10567632529882567,0.1057
msg_019,message_0277,1.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity,1,yes,strong lexical similarity,1,1,0,1,1.0,1.0000
msg_088,message_0232,0.4969,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0369,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,0.3868921586626322,0.3869
msg_088,message_0224,1.1866,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6166,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,0.9666050611471477,0.9666
msg_088,message_0337,0.0935,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0135,none,0,no,near threshold but not selected,1,1,0,3,0.06349458019900117,0.0635
msg_088,message_0383,0.4293,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0307,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,3,0.3192685380918316,0.3193
msg_088,message_0336,0.0935,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0135,none,0,no,near threshold but not selected,1,1,0,3,0.06349458019900117,0.0635
msg_056,message_0359,0.2994,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0894,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.21939627754684946,0.2194
msg_056,message_0138,0.0724,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0076,none,0,no,near threshold but not selected,1,1,0,5,0.07239732986327131,0.0724
msg_056,message_0058,0.1373,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0227,none,0,no,near threshold but not selected,1,1,0,5,0.10727754367163733,0.1073
msg_056,message_0241,0.2503,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0197,none,0,no,near threshold but not selected,1,1,0,5,0.11030027289607758,0.1103
msg_056,message_0361,0.0991,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0191,none,0,no,near threshold but not selected,1,1,0,5,0.06911975332457491,0.0691
msg_056,message_0226,0.3469,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0831,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.2668713908835508,0.2669
msg_056,message_0360,0.1248,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0052,none,0,no,near threshold but not selected,1,1,0,5,0.12479483448843542,0.1248
msg_056,message_0167,0.3348,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0148,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.14478294410121711,0.1448
msg_056,message_0054,0.2248,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0148,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.14478294410121711,0.1448
msg_056,message_0239,0.0826,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0026,none,0,no,near threshold but not selected,1,1,0,5,0.08261455974326713,0.0826
msg_056,message_0225,0.2248,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0148,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.14478294410121711,0.1448
msg_056,message_0140,0.1373,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0227,none,0,no,near threshold but not selected,1,1,0,5,0.10727754367163733,0.1073
msg_056,message_0004,0.0826,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0026,none,0,no,near threshold but not selected,1,1,0,5,0.08261455974326713,0.0826
msg_027,message_0272,0.9886,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.5086,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.8585996485238098,0.8586
msg_027,message_0197,0.1039,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0239,none,0,no,near threshold but not selected,1,1,0,5,0.10389146599985102,0.1039
msg_027,message_0033,0.9886,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.5086,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.8585996485238098,0.8586
msg_027,message_0007,0.9886,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.5086,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.8585996485238098,0.8586
msg_027,message_0110,0.2806,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0206,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,5,0.1505816872425151,0.1506
msg_027,message_0109,0.3474,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0874,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,5,0.21744741326760156,0.2174
msg_027,message_0198,0.0945,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0145,none,0,no,near threshold but not selected,1,1,0,5,0.09449460926333134,0.0945
msg_050,message_0155,0.3100,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0500,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,3,0.1800237945874658,0.1800
msg_050,message_0279,1.1300,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,1.0,1.0000
msg_050,message_0373,0.0631,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0169,none,0,no,near threshold but not selected,1,1,0,3,0.0331375656177104,0.0331
msg_050,message_0372,0.1233,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0067,none,0,no,near threshold but not selected,1,1,0,3,0.12328136290367729,0.1233
msg_050,message_0409,0.1182,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0118,none,0,no,near threshold but not selected,1,1,0,3,0.11822323204790902,0.1182
msg_050,message_0233,0.0631,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0169,none,0,no,near threshold but not selected,1,1,0,3,0.0331375656177104,0.0331
msg_050,message_0278,1.0300,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity,1,yes,strong lexical similarity,1,1,0,3,1.0,1.0000
msg_050,message_0156,0.2484,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0116,none,0,no,near threshold but not selected,1,1,0,3,0.11838399076786728,0.1184
msg_083,message_0219,1.1900,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6500,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,1,1.0,1.0000
msg_063,message_0209,0.0974,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0174,none,0,no,near threshold but not selected,1,1,0,1,0.06737158569919219,0.0674
msg_063,message_0133,0.0974,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0174,none,0,no,near threshold but not selected,1,1,0,1,0.06737158569919219,0.0674
msg_063,message_0051,0.0949,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0149,none,0,no,near threshold but not selected,1,1,0,1,0.06494504510370494,0.0649
msg_063,message_0210,0.0831,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0031,none,0,no,near threshold but not selected,1,1,0,1,0.053053709004154986,0.0531
msg_063,message_0002,0.0602,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0198,none,0,no,near threshold but not selected,1,1,0,1,0.030197797786478252,0.0302
msg_063,message_0255,0.1660,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0060,none,0,no,near threshold but not selected,1,1,0,1,0.13597429661882765,0.1360
msg_063,message_0134,0.0831,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0031,none,0,no,near threshold but not selected,1,1,0,1,0.053053709004154986,0.0531
msg_063,message_0181,0.3554,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0054,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,1,0.1354180482502733,0.1354
msg_063,message_0182,0.3260,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0240,none,0,no,near threshold but not selected,1,1,0,1,0.10602075158339286,0.1060
msg_063,message_0016,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,1,0.0,0.0000
msg_033,message_0393,0.0800,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0000,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_033,message_0372,0.2455,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0355,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,2,0.16547000831562728,0.1655
msg_033,message_0121,0.4718,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0682,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.2818338192083675,0.2818
msg_033,message_0409,0.0800,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0000,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_061,message_0080,0.4825,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0075,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.34245958926744646,0.3425
msg_061,message_0177,0.5298,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0402,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.30980427416670064,0.3098
msg_061,message_0042,0.4379,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0879,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.2178728740325102,0.2179
msg_061,message_0193,0.5298,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0402,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.30980427416670064,0.3098
msg_061,message_0079,0.3663,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0963,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.22627161547320435,0.2263
